i	0.04057063022550154
og	0.0367831648802637
av	0.025464428387434783
som	0.02092383592743784
er	0.018227859154314654
en	0.01752930646816128
det	0.016568796524700388
til	0.015455478181143444
den	0.013447139208452488
på	0.011329651378550066
for	0.011307821607107773
de	0.01069658800672357
med	0.010249077692156564
å	0.009736078063262677
ble	0.009244908205811085
var	0.009081184919993887
at	0.007793228404898601
har	0.007564015804754525
et	0.006810888689995416
fra	0.0067999738042742695
han	0.005173655831823441
også	0.0043113798598528675
seg	0.004071252373987645
ikke	0.004060337488266498
om	0.0038966142024493004
eller	0.0037874653452378356
men	0.0037328909166321027
etter	0.0035691676308149053
ved	0.0033945294592765615
hadde	0.003034338230478727
kan	0.003012508459036434
dette	0.002947019144709555
andre	0.0028051256303346503
hans	0.002270296229998472
da	0.0022593813442773254
mellom	0.0021829771442293
under	0.002139317601344714
sin	0.0021284027156235675
år	0.002095658058460128
over	0.0020629134012966886
mot	0.0019755943155275162
denne	0.0019319347726429305
man	0.0018882752297583445
hitler	0.0018773603440371978
mange	0.0018009561439891724
landet	0.001790041258268026
flere	0.0017791263725468794
afghanistan	0.0017136370582200005
første	0.0017136370582200005
store	0.0016699775153354145
disse	0.0016699775153354145
ut	0.0016044882010085354
ha	0.001571743543845096
blant	0.0015608286581239494
apollon	0.0015608286581239494
alle	0.0014953393437970705
noen	0.001484424458075924
arizona	0.0014735095723547775
vært	0.0014735095723547775
blitt	0.001462594686633631
byen	0.001440764915191338
selv	0.0013971053723067519
blir	0.0013643607151433124
tallet	0.0013643607151433124
enn	0.001353445829422166
så	0.0013207011722587265
mer	0.0013207011722587265
afrika	0.0013207011722587265
være	0.0013207011722587265
to	0.00130978628653758
siden	0.0012988714008164335
der	0.001287956515095287
annet	0.001244296972210701
bare	0.001222467200768408
rundt	0.0012115523150472614
hvor	0.0012115523150472614
senere	0.0011897225436049684
største	0.0011788076578838219
kunne	0.0011788076578838219
f	0.0011678927721626754
nord	0.001156977886441529
inn	0.0011460630007203824
ligger	0.0011242332292780894
sør	0.001113318343556943
kom	0.0011024034578357965
kjent	0.0011024034578357965
land	0.0011024034578357965
kr	0.0010805736863935035
dag	0.0010587439149512105
stor	0.001047829029230064
vil	0.001047829029230064
finnes	0.001025999257787771
mens	0.0010150843720666246
før	9.495950577397455E-4
del	9.495950577397455E-4
noe	9.386801720185989E-4
mest	9.386801720185989E-4
området	9.386801720185989E-4
gjennom	9.277652862974524E-4
opp	9.168504005763059E-4
fikk	9.168504005763059E-4
usa	9.168504005763059E-4
ofte	9.059355148551594E-4
sitt	9.059355148551594E-4
skal	8.95020629134013E-4
ham	8.841057434128665E-4
millioner	8.622759719705735E-4
få	8.51361086249427E-4
egypt	8.51361086249427E-4
sine	8.51361086249427E-4
ca	8.404462005282805E-4
tidligere	8.186164290859874E-4
både	7.967866576436944E-4
slik	7.967866576436944E-4
hele	7.85871771922548E-4
samme	7.64042000480255E-4
eksempel	7.531271147591085E-4
tre	7.42212229037962E-4
abort	7.312973433168155E-4
grunn	7.20382457595669E-4
tid	7.094675718745224E-4
nå	6.985526861533759E-4
svært	6.985526861533759E-4
rekke	6.985526861533759E-4
norge	6.876378004322295E-4
fleste	6.76722914711083E-4
nye	6.76722914711083E-4
tillegg	6.658080289899365E-4
dem	6.658080289899365E-4
gjorde	6.658080289899365E-4
frem	6.658080289899365E-4
befolkningen	6.658080289899365E-4
verden	6.5489314326879E-4
brukt	6.5489314326879E-4
bli	6.5489314326879E-4
annen	6.439782575476435E-4
deler	6.33063371826497E-4
navnet	6.33063371826497E-4
sammen	6.33063371826497E-4
moderne	6.33063371826497E-4
tilbake	6.221484861053505E-4
amerikanske	6.221484861053505E-4
tok	6.221484861053505E-4
forskjellige	6.221484861053505E-4
gang	6.11233600384204E-4
ville	6.11233600384204E-4
skulle	6.11233600384204E-4
asia	6.003187146630574E-4
innen	6.003187146630574E-4
først	6.003187146630574E-4
kommer	5.894038289419109E-4
når	5.894038289419109E-4
brukes	5.894038289419109E-4
uten	5.894038289419109E-4
helt	5.784889432207645E-4
deres	5.784889432207645E-4
form	5.784889432207645E-4
mindre	5.784889432207645E-4
kun	5.67574057499618E-4
amsterdam	5.67574057499618E-4
større	5.566591717784715E-4
årene	5.566591717784715E-4
tiden	5.566591717784715E-4
mye	5.566591717784715E-4
særlig	5.566591717784715E-4
staten	5.566591717784715E-4
dynasti	5.566591717784715E-4
arkimedes	5.45744286057325E-4
hitlers	5.45744286057325E-4
begynte	5.45744286057325E-4
tyske	5.348294003361785E-4
mennesker	5.348294003361785E-4
sett	5.348294003361785E-4
her	5.23914514615032E-4
tyskland	5.23914514615032E-4
dermed	5.23914514615032E-4
siste	5.129996288938855E-4
km	5.129996288938855E-4
igjen	5.129996288938855E-4
afghanske	5.129996288938855E-4
hvert	5.02084743172739E-4
gud	5.02084743172739E-4
navn	5.02084743172739E-4
ingen	5.02084743172739E-4
imidlertid	5.02084743172739E-4
derfor	5.02084743172739E-4
vest	5.02084743172739E-4
viktig	5.02084743172739E-4
slutten	5.02084743172739E-4
øst	4.911698574515924E-4
la	4.911698574515924E-4
vi	4.911698574515924E-4
kjente	4.911698574515924E-4
utviklet	4.911698574515924E-4
fire	4.911698574515924E-4
stort	4.80254971730446E-4
århundre	4.80254971730446E-4
må	4.6934008600929946E-4
hovedsakelig	4.6934008600929946E-4
verdenskrig	4.6934008600929946E-4
døde	4.6934008600929946E-4
gikk	4.5842520028815297E-4
politiske	4.5842520028815297E-4
kabul	4.5842520028815297E-4
gamle	4.5842520028815297E-4
områder	4.5842520028815297E-4
landets	4.475103145670065E-4
krigen	4.475103145670065E-4
antall	4.475103145670065E-4
ulike	4.475103145670065E-4
død	4.3659542884586E-4
står	4.3659542884586E-4
samt	4.3659542884586E-4
løpet	4.256805431247135E-4
bruk	4.256805431247135E-4
m	4.1476565740356696E-4
hos	4.1476565740356696E-4
grad	4.1476565740356696E-4
ned	4.0385077168242047E-4
hovedstaden	4.0385077168242047E-4
egen	4.0385077168242047E-4
folk	4.0385077168242047E-4
nesten	4.0385077168242047E-4
makt	3.92935885961274E-4
verdens	3.92935885961274E-4
kalt	3.92935885961274E-4
sønn	3.92935885961274E-4
eneste	3.92935885961274E-4
hver	3.92935885961274E-4
hun	3.820210002401275E-4
ett	3.820210002401275E-4
ganger	3.820210002401275E-4
sørlige	3.820210002401275E-4
består	3.820210002401275E-4
taliban	3.820210002401275E-4
følge	3.820210002401275E-4
forhold	3.820210002401275E-4
albania	3.820210002401275E-4
