de	0.05120172777292127
la	0.03103203578958194
l	0.028370442741811077
et	0.022901218696971256
le	0.021811076258548875
les	0.018912942870365608
des	0.016930117755952073
d	0.016518743250887025
en	0.01605389006016352
à	0.015792667249447216
du	0.011989509950120842
est	0.010673111533912686
une	0.008546305342726384
un	0.008398210520902966
par	0.007789376253406695
dans	0.007569290893196894
qui	0.005637887591916491
que	0.005477451534941122
au	0.0054651102997891705
pour	0.005164806911091685
a	0.004969404021185787
sur	0.004858332904818224
il	0.004736977425824035
plus	0.004438730909651874
modifier	0.00418984933408752
ou	0.0037023705455854375
sont	0.00359747004679385
se	0.003038000719905384
avec	0.0030174319946521316
ce	0.002998920141924204
s	0.002996863269398879
comme	0.002599886872011107
p	0.002573147529181879
son	0.002513498225947447
qu	0.002429166452409112
c	0.002361289659073379
pas	0.0023242659536175246
n	0.0023139815909908983
ne	0.002130919936236952
aux	0.0020342469275466653
cette	0.0019458014089576798
mais	0.0017565691366277574
sa	0.0017401141564251555
on	0.0017360004113745051
pays	0.0015899624620764128
été	0.0015776212269244614
ont	0.0015241425412660051
aussi	0.0014974031984367768
ses	0.0014788913457088498
elle	0.0014356970226770197
entre	0.0014171851699490924
hitler	0.0014151282974237671
art	0.0013966164446958399
être	0.0013863320820692137
ville	0.001304057181056204
autres	0.0012649766030750245
the	0.0012588059854990487
même	0.001244407877821772
of	0.0012197254075178691
sous	0.0012135547899418933
fait	0.0011991566822646166
y	0.0011724173394353885
leur	0.0011724173394353885
deux	0.0011641898493340876
ces	0.0011621329768087623
dont	0.001127166143878233
m	0.0011230523988275828
peut	0.0011230523988275828
article	0.001108654291150306
ainsi	0.0011065974186249808
après	0.0011024836735743302
histoire	0.0010880855658970535
siècle	0.0010860286933717283
algérie	0.0010716305856944516
état	0.0010695737131691263
sud	0.0010634030955931507
vector	0.0010387206252892476
vous	0.0010140381549853447
nord	9.872988121561166E-4
états	9.749575770041652E-4
afrique	9.626163418522138E-4
selon	9.441044891242865E-4
isbn	9.070807836684321E-4
très	8.96796421041806E-4
paris	8.80341440839204E-4
ils	8.680002056872526E-4
depuis	8.659433331619273E-4
guerre	8.597727155859516E-4
voir	8.309765002313982E-4
e	8.186352650794467E-4
tout	8.186352650794467E-4
france	8.12464647503471E-4
nom	8.001234123515195E-4
également	7.980665398261943E-4
alors	7.877821771995681E-4
où	7.836684321489176E-4
lui	7.816115596235923E-4
était	7.816115596235923E-4
vers	7.774978145729418E-4
bien	7.651565794209904E-4
non	7.589859618450147E-4
unis	7.528153442690389E-4
b	7.507584717437137E-4
politique	7.507584717437137E-4
sans	7.507584717437137E-4
partie	7.44587854167738E-4
population	7.404741091170875E-4
grande	7.322466190157865E-4
nombre	7.28132873965136E-4
plusieurs	7.219622563891603E-4
premier	7.219622563891603E-4
alger	7.157916388131846E-4
monde	7.137347662878593E-4
années	7.055072761865583E-4
fut	6.828816784079807E-4
km	6.746541883066797E-4
j	6.68483570730704E-4
fr	6.68483570730704E-4
antarctique	6.52028590528102E-4
jusqu	6.52028590528102E-4
grand	6.499717180027768E-4
contre	6.458579729521263E-4
notamment	6.376304828508253E-4
avant	6.376304828508253E-4
http	6.355736103255E-4
vie	6.170617575975729E-4
première	6.150048850722476E-4
in	6.088342674962719E-4
ans	6.067773949709466E-4
détaillé	6.067773949709466E-4
fin	6.047205224456215E-4
si	5.985499048696457E-4
cet	5.985499048696457E-4
donc	5.964930323443205E-4
and	5.944361598189952E-4
leurs	5.84151797192369E-4
forme	5.779811796163932E-4
toutes	5.759243070910681E-4
encore	5.718105620404175E-4
wikimedia	5.594693268884661E-4
tous	5.512418367871651E-4
site	5.512418367871651E-4
consulté	5.450712192111894E-4
exemple	5.368437291098884E-4
français	5.347868565845631E-4
esthétique	5.347868565845631E-4
soit	5.286162390085874E-4
eau	5.142181313313107E-4
org	5.121612588059854E-4
lors	5.059906412300097E-4
autre	5.039337687046846E-4
alchimie	5.018768961793593E-4
moins	4.99820023654034E-4
portail	4.99820023654034E-4
certains	4.91592533552733E-4
aristote	4.91592533552733E-4
organisation	4.895356610274079E-4
